parallel_id,yue_sent_id,zh_sent_id,yue_text,zh_text,yue_tokens,zh_tokens,absolute_token_difference,yue_mean_arc_distance,zh_mean_arc_distance,yue_long_arc_percent,zh_long_arc_percent,base_relation_JS_bits
hk/518,518,518,頭先又話夜總會嗰時呢，嗰時廟街係同而家有冇分別。,你剛說夜總會那年代的廟街跟現在有分別嗎？,16,14,2,3.1333333333333333,1.7692307692307692,20.0,0.0,0.3219270495903412
hk/128,128,128,你哋成日都唔幫我錄㗎啦。,你們常常都忘了幫我錄。,10,9,1,3.0,2.125,11.11111111111111,0.0,0.32170434029453987
hk/341,341,341,哦，收唔到喇。,接收不到，你弄壞了。,7,9,2,2.1666666666666665,2.75,0.0,12.5,0.32153656192073127
hk/425,425,425,若果佢唔炒我魷魚呢，我自己就開唔到呢一度。,否則我便不能自己開這個檔口。,18,11,7,2.764705882352941,3.1,11.764705882352942,10.0,0.32078987412560644
hk/822,822,822,即係等如我哋其他選舉一樣，大家都明白，可能都會質疑唔同嘅候選人，佢，呀，某啲嘅聲明有誤。,正如其他選舉一樣，有人可能會質疑不同候選人的某些聲明有誤。,29,17,12,3.7857142857142856,2.375,14.285714285714286,12.5,0.3204615543711373
hk/792,792,792,係監誓員秘書長呢，係冇處理到佢哋嘅宣誓。,由於負責監誓的秘書長沒有處理他們的宣誓。,13,11,2,2.8333333333333335,2.5,8.333333333333334,10.0,0.31948767534306377
hk/813,813,813,而我嘅-亦都理解到呢，秘書長已經係畀多咗一次機會呢，所有，呀，佢有懷疑嘅議員呢，佢去再去宣誓嘞。,而秘書長亦對所有他懷疑未能完成宣誓議員給予多一次宣誓的機會。,38,20,18,4.864864864864865,4.578947368421052,21.62162162162162,36.8421052631579,0.3192536567357641
hk/418,418,418,唱歌咪可以誒，抒發自己內心嘅，唔開心嘅嘢啦，下，或者又抒發自己開心嘅嘢啦，係。,唱歌就是可以抒發開心與不快樂的。,29,11,18,4.107142857142857,2.6,28.571428571428573,10.0,0.3188789585542326
hk/217,217,217,你覺得呢，Eason同千嬅有冇機會一齊吖嗱？,你覺得陳奕迅同楊千嬅最後會一起嗎？,13,10,3,4.416666666666667,3.6666666666666665,33.333333333333336,33.333333333333336,0.3175919464095675
hk/1001,1001,1001,選-《議事規則》裏便，係有清楚-講到明，我哋呢一個，由宣誓去到選主席嘅程序。,《議事規則》已清楚訂明由議員宣誓至選舉主席的程序。,29,17,12,4.285714285714286,3.1875,21.428571428571427,12.5,0.3168667231993714
hk/787,787,787,我哋今日係咪應該再繼續，誒，落去會議，去選主席呢？,……我們是否應該繼續進行會議並選舉主席。,17,12,5,3.25,2.1818181818181817,12.5,9.090909090909092,0.31643984906106504
hk/436,436,436,依個，全部都自-自發性嘅。早諗起嗰首歌，係嗰首歌可以舒緩我自己嘅。,全都是自發性的，可以抒發自己。,25,10,15,3.2083333333333335,2.3333333333333335,16.666666666666668,11.11111111111111,0.316419954947909
hk/954,954,954,你唔叫佢哋去法庭上高，執行你決定嘅決定呀？,為何你不叫他們向法庭提出要執行你的決定？,15,14,1,3.2857142857142856,2.4615384615384617,14.285714285714286,7.6923076923076925,0.313924817149355
hk/987,987,987,我以為你發完……我問咗你有冇發言嘑，好，你發-你發言啦！,我以為你已發言完畢。,24,7,17,4.260869565217392,2.1666666666666665,21.73913043478261,0.0,0.3122578569475574
hk/625,625,625,玩得開心就得㗎啦……,玩得開心……,8,4,4,2.0,2.0,0.0,0.0,0.31127812445913294
hk/279,279,279,大蝦細！,以大欺小！。,4,2,2,1.3333333333333333,1.0,0.0,0.0,0.31127812445913283
hk/49,49,49,一百。,收你一百。,2,4,2,1.0,2.0,0.0,0.0,0.3112781244591327
hk/926,926,926,所以，呢個係邏輯上，你唔好搞錯咗先，如果唔係嘅話，你噉樣做法係冇可能嘅。,所以，你不要搞錯這個邏輯。,28,10,18,3.925925925925926,2.3333333333333335,18.51851851851852,0.0,0.3111302124204797
hk/502,502,502,噉我當時個內心都覺得好唔開心呀，覺得好似好委屈自己。,其實當時的內心很不開心，覺得好像好委屈自己⋯⋯,18,14,4,3.176470588235294,2.4615384615384617,17.647058823529413,15.384615384615385,0.3094797783381923
hk/474,474,474,以前歌廳有個-有個箱嘅。,以前歌廳就不同了。,10,6,4,2.111111111111111,1.8,0.0,0.0,0.30872965966924326
hk/212,212,212,關你鬼事呀？殊！,關你什麼事？,8,5,3,3.142857142857143,2.5,14.285714285714286,0.0,0.3084050417339981
hk/912,912,912,繼續響應阿-阿謝偉俊議員。,我和應謝偉俊議員。,8,5,3,2.4285714285714284,1.5,14.285714285714286,0.0,0.3084050417339981
hk/302,302,302,做咩呀，你？,你在幹麼？,6,4,2,2.6,1.3333333333333333,0.0,0.0,0.30807904596723146
hk/45,45,45,走啦，快啲！,該走了！,6,4,2,2.2,1.3333333333333333,0.0,0.0,0.30807904596723146
hk/228,228,228,但係細個嗰陣時就反而多多都買得起。,但在小時候反而有錢能把想要的唱片都全部購入。,11,16,5,2.9,3.466666666666667,10.0,20.0,0.30785501992778225
hk/33,33,33,得㗎啦，得㗎啦，係，呢度！好嘞！,快好了！,15,4,11,2.7857142857142856,1.3333333333333333,14.285714285714286,0.0,0.30772305546918394
hk/710,710,710,好嘑，而家請阿毛孟靜議員，唔該。,現在請毛孟靜議員提問。,11,6,5,3.5,2.0,20.0,0.0,0.30710278033786403
hk/225,225,225,嗰陣時啲CD舖仲多過而家啲七十一。,那時候唱片店比現在七十一還要多。,11,11,0,2.4,2.0,0.0,10.0,0.3070403410074304
hk/62,62,62,嘩！真係喎！好叻喎！,真聰明！,9,3,6,1.75,1.0,0.0,0.0,0.30609861135149646
hk/447,447,447,好火爆，都要變到好溫柔，好可愛。,以前脾氣火爆都要變得溫柔可愛。,13,10,3,2.3333333333333335,1.8888888888888888,8.333333333333334,0.0,0.3050561345089259
hk/524,524,524,因為呢，呢條街呢，就係日頭呢，就係誒，畀人行嘅，條路。,這條街早上是讓人行的。,25,10,15,3.3333333333333335,2.111111111111111,16.666666666666668,0.0,0.30480555152827654
hk/471,471,471,噉我-我跟住去咗夜總會，又唱咗一set。,然後就在夜總會唱一SET（四十五分鐘）。,15,12,3,2.7857142857142856,2.3636363636363638,7.142857142857143,9.090909090909092,0.3046569644309598
hk/22,22,22,舊陣時呢，龍珠係好興㗎。,龍珠曾經非常流行。,9,5,4,2.5,1.75,12.5,0.0,0.30373713194150875
hk/546,546,546,因為呢，就，誒，我，即係話有啲人投訴啦，吓，噉誒，話噪音啦。噉所以我哋十一點半呢，即係，應該係十一點就要收㗎喇。,因為有時候會有人投訴，說有噪音，所以我們十一點就要收檔。,43,18,25,4.166666666666667,2.8823529411764706,28.571428571428573,11.764705882352942,0.30169282733372754
hk/686,686,686,我作為一個會議嘅主持呢，我祇能夠係根據嗰個會議規則進行嗰個程序嘅唧。,作為會議主持人，我祇能根據會議規則進行程序。,23,13,10,3.9545454545454546,2.8333333333333335,27.272727272727273,16.666666666666668,0.3012178727868442
hk/959,959,959,你可唔可以中立啲？可唔可以公正啲，跟返《議事規則》做呀？,你可否保持中立和公正，按照《議事規則》來辦事？,22,15,7,2.8095238095238093,3.2142857142857144,14.285714285714286,21.428571428571427,0.30117426029643585
hk/800,800,800,因為，呢個呢，係憲制嘅工作，亦都係全港市民呢，都係，誒，睇住我哋做嘅。,因為這是憲制工作，亦是全港市民正在看着我們做的事情。,27,19,8,3.730769230769231,5.055555555555555,23.076923076923077,27.77777777777778,0.30074139259349186
hk/452,452,452,啲屋企人有冇話：「哎吔，唔好開歌檔呀，好大壓力呀。」,家人有說不要開歌檔嗎？,20,8,12,3.1052631578947367,2.2857142857142856,21.05263157894737,0.0,0.2999846244469539
hk/663,663,663,噉，我期望呢，我哋嘅會議呢，將會係喺兩點半呢，係正式再復會嘅。,我預期會議將在下午二時三十分正式恢復。,26,13,13,4.84,4.583333333333333,24.0,41.666666666666664,0.2995695310082652
hk/734,734,734,即係如果大家覺得阿梁君彥議員呢，或者未曾答倒你哋所提問嘅問題嘅話呢，噉，就變咗大家可以-可以呢……係去尋求……,如果大家認為梁君彥議員的答覆未能回應大家的提問，大家可以決定尋求……,36,19,17,4.771428571428571,3.2222222222222223,31.428571428571427,16.666666666666668,0.2993981261747187
hk/697,697,697,噉誒……而家呢，就我根據依個會議規則裏面呢，係祇能夠係主持依一個嘅投票依個過程嘅唧。,根據會議規則，我現在祇能主持投票的過程。,30,13,17,4.931034482758621,2.5,31.03448275862069,8.333333333333334,0.2986682243774965
hk/849,849,849,即係你有咩可能，一個候選人，佢嘅國籍尚未確定，我哋就開展成個程序？,怎可能在尚未確定候選人的國籍便開展整個程式？,23,14,9,3.409090909090909,3.3076923076923075,9.090909090909092,15.384615384615385,0.2980886464233154
hk/651,651,651,議員，各位議員，各位議員同事呢，剛才秘書處已經係作咗個嘅宣佈，五分鐘之後呢，就係，復會嘅。,剛才秘書處已宣布五分鐘後復會。,31,9,22,3.9,2.375,20.0,0.0,0.2972499611082714
hk/513,513,513,有乜傾呢，一味講，你返去自己問呀，你同你老豆老母有咩傾吖。,你回去自己想想，你和自己的老豆老母有什麼好談？,24,16,8,3.391304347826087,3.4,13.043478260869565,26.666666666666668,0.2966800804163573
hk/525,525,525,噉喺夜晚呢，即係隔籬左右呢，都係政府合署嘅。噉所以呢，冇乜人行街，噉就，好-好多人喺度開檔嘅。,晚上因為旁邊是政府合署已經關門，沒什麼人使用，很多人在這裡開檔。,34,20,14,4.2727272727272725,3.4210526315789473,27.272727272727273,15.789473684210526,0.2943683262181558
hk/750,750,750,係清楚寫咗喺度，就冇講到候選人嘅。,這方面已清楚訂明，但並沒有提及候選人。,13,12,1,3.5,2.727272727272727,25.0,9.090909090909092,0.2936559973734888
hk/348,348,348,你行去另一便試下。,你走到另一邊試試。,9,8,1,2.625,3.142857142857143,12.5,14.285714285714286,0.2934356963218767
hk/717,717,717,呀，嗰個copy呢，就原來不存在。,但相關的copy卻並不存在。,11,8,3,2.9,2.2857142857142856,20.0,14.285714285714286,0.2913839061201985
hk/387,387,387,送畀你送畀你個朋友吖！,我送給你再送給你的朋友！,10,11,1,3.4444444444444446,2.8,22.22222222222222,10.0,0.2911961932390407
hk/766,766,766,主席，噉，你坐喺度做咩㗎？,主席，那麼你坐在這裡做甚麼？,11,10,1,2.6,2.111111111111111,10.0,0.0,0.29119619323904067
hk/186,186,186,就搵返嗰橛出嚟，哦，就係噉！,啊，原來這樣！,13,5,8,2.8333333333333335,1.5,8.333333333333334,0.0,0.2903972713882311
hk/27,27,27,走啦，走啦⋯⋯走啦，走啦。,回家吧。,12,4,8,3.272727272727273,2.0,27.272727272727273,0.0,0.2900705665701646
hk/726,726,726,我-我-我哋係咪應該要等埋佢有呢個噉樣嘅文件喺手。,我們是否應待他收到有關文件。,19,11,8,2.7777777777777777,2.0,11.11111111111111,10.0,0.28615161874245415
hk/135,135,135,唏！做賊咁做。,唉！跟做賊差不多。,7,7,0,2.0,1.8333333333333333,0.0,0.0,0.2857142857142857
hk/155,155,155,噉我去咗邊呀？,那時我在去了哪裡？,7,7,0,2.1666666666666665,2.0,0.0,0.0,0.2857142857142857
hk/305,305,305,刷完快啲瞓呀！,刷好快些去睡！,7,7,0,1.8333333333333333,2.5,0.0,16.666666666666668,0.2857142857142857
hk/758,758,758,喂，你如果係選嘅話，一陣半個鐘頭之內，十分鐘之內添，佢就已經係主席㗎嘞。,但是，如果要進行選舉的話，有人將於稍後半小時，或十分鐘後便會當選主席。,26,24,2,4.6,3.782608695652174,20.0,21.73913043478261,0.2845586889204002
hk/652,652,652,噉呢，而家就過咗五分鐘時間。,現在時間已過了五分鐘。,11,8,3,2.4,2.142857142857143,0.0,0.0,0.2837787681061943
hk/461,461,461,不過我呢度唔唱粵曲，呀，呢度，歌。,不過我這裡不唱粵曲。,13,7,6,2.9166666666666665,1.8333333333333333,16.666666666666668,0.0,0.2837649254206406
hk/791,791,791,第二就係，正正你身後便嗰幾位議員，頭先我哋宣誓嘅時候，係遇到一啲，誒，障礙嘅。,第二，站在你身後的數位議員，剛才在宣誓時遇到一些障礙。,28,19,9,5.185185185185185,3.0555555555555554,25.925925925925927,16.666666666666668,0.2832651362691539
hk/723,723,723,噉，兩封，即使係政府發出嘅，信呢，就唔係一定係法律文件唻𠿪。,而即使兩封信都是由政府發出，但卻不一定是法律文件。,24,19,5,3.347826086956522,3.2777777777777777,17.391304347826086,16.666666666666668,0.28291370492278534
hk/848,848,848,佢呢個選舉，佢嚴謹嘅程度比一個大學生學生會嘅選舉更加不如。,但這次選舉的嚴謹程度比大學學生會選舉更不如。,18,14,4,2.823529411764706,2.6923076923076925,17.647058823529413,15.384615384615385,0.28266284906047706
hk/929,929,929,剛才你坐喺度嗰陣時候呢，亦都冇人去取消你資格，所以仍然呢，係畀你有資格去宣誓。,你先前在會議上就座，沒有人取消你的資格，所以你有資格宣誓。,29,21,8,2.4285714285714284,4.4,7.142857142857143,25.0,0.28254316189990114
hk/891,891,891,因為我主席都唔可以畀一個個人嘅意見，況且依啲係一個，誒m，又係憲制，又係法律嘅問題呢，噉，我唔畀任何嘅意見落去嘞。,由於主席不應加入個人意見，況且當中涉及憲制和法律的問題，我不宜給予任何意見。,43,24,19,5.595238095238095,3.391304347826087,23.80952380952381,13.043478260869565,0.28179367964088003
hk/548,548,548,屋企係咪呢個呢？,家裡的是這個嗎……,6,8,2,1.8,2.0,0.0,0.0,0.28160448414169187
hk/955,955,955,我而家決定咗囖！,我不是已決定了嗎？,6,8,2,1.8,2.2857142857142856,0.0,0.0,0.28160448414169187
hk/152,152,152,佢啱啱話畀我聽嘅。,他剛告訴我的。,8,6,2,2.5714285714285716,1.8,0.0,0.0,0.2816044841416918
hk/568,568,568,淨係坐郵輪嗰度都……,只是坐郵輪那一筆已經……,6,8,2,2.2,1.7142857142857142,0.0,0.0,0.2816044841416918
hk/865,865,865,佢語氣或者其他嘢，佢根本就唔能夠基於呢樣嘢作一個標準就係話自己冇-即係判斷自己冇權去監誓。,所以秘書長不能以語氣或其他條件為標準，判斷他無權監誓。,33,17,16,3.71875,3.8125,21.875,31.25,0.2810502255557148
hk/475,475,475,佢啲-掛住一個。,那邊會掛著一個箱。,8,8,0,2.142857142857143,2.2857142857142856,0.0,0.0,0.2806390622295664
hk/169,169,169,哎，知唔知呀？,你知道嗎？,7,4,3,2.1666666666666665,1.3333333333333333,0.0,0.0,0.28024978017756896
hk/219,219,219,而家Eason好失禮你咩？,你說陳奕迅有什麼不好？,7,8,1,2.0,2.0,0.0,14.285714285714286,0.2802497801775689
hk/280,280,280,你做過第二份先啦！,你先做其他功課吧！,8,7,1,3.0,2.1666666666666665,14.285714285714286,0.0,0.2802497801775689
hk/948,948,948,無論錯與對都好呢，今日我-我唔會同你爭論嘅，我唔會同你爭論嘅。,但無論如何，我今天不會跟你爭論。,27,12,15,4.038461538461538,3.727272727272727,23.076923076923077,27.272727272727273,0.278471712623959
hk/979,979,979,即係第四十二條講得好清楚……,……第四十二條清楚訂明……,9,7,2,2.25,2.0,12.5,0.0,0.27735338944940335
hk/859,859,859,而一個秘書長，佢唔能夠係基於完全冇法律理據，完全冇理由嘅一啲質疑，用佢個人嘅判斷係同佢-係同其他議員講佢係冇能力係主持呢個監誓。,而秘書長不能基於完全沒有法律理據的無理質疑，憑其個人判斷向其他議員表示他沒有能力主持監誓。,45,27,18,3.840909090909091,5.0,15.909090909090908,26.923076923076923,0.27624820013881635
hk/876,876,876,佢哋嘅候選人資格，以至我哋在坐可以投票嘅人嘅資格，我哋都未能夠釐清倒。,候選人的資格以至哪些議員合資格投票，我們都未能釐清。,22,16,6,3.5238095238095237,2.7333333333333334,14.285714285714286,13.333333333333334,0.2759895285596638
hk/385,385,385,快啲，扭開收音機過去再跳過！,快拿起收音機再跳！,11,7,4,2.9,1.6666666666666667,10.0,0.0,0.27593002036823366
hk/851,851,851,有人會話呢啲信件係可能已經證實咗，但呢個都祇不過係一個口頭上面嘅確認。,雖然有人指那些信件可證實其事，但都不過是口頭上的確認。,23,19,4,5.136363636363637,3.4444444444444446,31.818181818181817,16.666666666666668,0.27576848020827216
hk/861,861,861,就係要佢，或者要所有議員，係能夠成功噉樣完成個程序，然後進入去主席嘅選舉。,即讓所有議員能夠成功完成宣誓程式，然後才進行立法會主席選舉。,25,17,8,3.4166666666666665,3.5625,16.666666666666668,18.75,0.27481334078456876
hk/618,618,618,騎馬舞嚟㗎喎，呢個！,是騎馬舞啊！,8,4,4,3.142857142857143,1.3333333333333333,28.571428571428573,0.0,0.2743974703476993
hk/521,521,521,呀，我對呢個唱歌好有興趣嘅。初初呢，就由唱歌而-而嚟嘅。噉後尾呢，唱唱下，中意做嘞。,我很喜歡唱歌，起初是來唱歌的，漸漸就變成工作。,34,16,18,3.727272727272727,2.8666666666666667,24.242424242424242,13.333333333333334,0.27374231904410057
hk/934,934,934,冇錯，你講得啱，你可以質疑我依個做法。,你可以質疑我的做法。,15,7,8,3.642857142857143,2.1666666666666665,21.428571428571427,0.0,0.2724596479264723
hk/711,711,711,呀，好多謝阿主席。,感謝主席。,7,3,4,1.8333333333333333,1.5,0.0,0.0,0.27213631281624073
hk/653,653,653,噉，我就想同大家講講，其實今日呢，整個嘅會議過程呢，係分開幾部份㗎。,我想跟大家說，今天的會議分為兩部分。,25,13,12,4.583333333333333,2.75,29.166666666666668,8.333333333333334,0.27209045459710024
